0.00003000	0.00016800	0.00017400	0.00020400	0.00000000	0.00025200	0.00003600	0.00007200	0.00000000	0.00001500	0.00003600	0.00000000	0.00002100	0.00008400	0.00000000	0.00000000	0.00000000	0.00002700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00003600	0.00003900	0.00003900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00016500	0.00000300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00002400	0.00000000	0.00024000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004200	0.00004200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000900	0.00001200	0.00003600	0.00002400	0.00004500	0.00000000	0.00000000	0.00014400	0.00001500	0.00000000	0.00018000	0.00014400	0.00006300	0.00000000	0.00007200	0.00004800	0.00002700	0.00000000	0.00000000	0.00006000	0.00003300	0.00009900	0.00000000	0.00003600	0.00003900	0.00000000	0.00000000	0.00000000	0.00000000	0.00004800	0.00000000	0.00000000	0.00005700	0.00000000
0.00002700	0.00000300	0.00003600	0.00000000	0.00015300	0.00000000	0.00016800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008400	0.00000000	0.00002400	0.00002400	0.00008100	0.00000000	0.00003000	0.00003000	0.00006600	0.00000000	0.00003600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004500	0.00000000	0.00000000	0.00000000	0.00000000	0.00006000
0.00000300	0.00000900	0.00002400	0.00000600	0.00012600	0.00000000	0.00003600	0.00000000	0.00016500	0.00000000	0.00001800	0.00001800	0.00000000	0.00002100	0.00000000	0.00002400	0.00000000	0.00005400	0.00006000	0.00000000	0.00000000	0.00000000	0.00003600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000300	0.00000600	0.00000600	0.00000900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005400	0.00000000	0.00000000
0.00000000	0.00001200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00001500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000300	0.00000300	0.00001200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000300	0.00001800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
